name,id,release_date,total_tracks,link,img,band_spotify_id,band_spotify_name,band_spotify_popularity,band_spotify_link
Purple Reign In Blood (Live),7jzi3zDEWVLoucj3BepEO8,2005-11-08,13,https://open.spotify.com/album/7jzi3zDEWVLoucj3BepEO8,https://i.scdn.co/image/ab67616d0000b273dfc917d4a7dde678e8a3044c,074c96SFGJ7WfW7ykczDHr,Fenix TX,45,https://api.spotify.com/v1/artists/074c96SFGJ7WfW7ykczDHr
Lechuza,7tkdD6aLnxXTXVuF5WvTOZ,2001-01-01,11,https://open.spotify.com/album/7tkdD6aLnxXTXVuF5WvTOZ,https://i.scdn.co/image/ab67616d0000b2732a209aeaf9ee86e8c08c25e4,074c96SFGJ7WfW7ykczDHr,Fenix TX,45,https://api.spotify.com/v1/artists/074c96SFGJ7WfW7ykczDHr
Fenix TX,1glHjh1fij5KIEKFVkJeu2,1999-01-01,13,https://open.spotify.com/album/1glHjh1fij5KIEKFVkJeu2,https://i.scdn.co/image/ab67616d0000b27329b29afbf15aa2c21725bbe9,074c96SFGJ7WfW7ykczDHr,Fenix TX,45,https://api.spotify.com/v1/artists/074c96SFGJ7WfW7ykczDHr
Riot Hearts Rebellion,0y0SnnEfC7VFsL5AgQ1oJr,2015-11-27,12,https://open.spotify.com/album/0y0SnnEfC7VFsL5AgQ1oJr,https://i.scdn.co/image/ab67616d0000b27352d42d1941089e2aa8e84e2f,0xNdN9NbR572rKrGQBjPlH,Patent Pending,41,https://api.spotify.com/v1/artists/0xNdN9NbR572rKrGQBjPlH
Brighter,61EGKX0SHiXlR9iPCrmTmo,2013-10-08,12,https://open.spotify.com/album/61EGKX0SHiXlR9iPCrmTmo,https://i.scdn.co/image/ab67616d0000b273d8d5509aa29ae70a13751f18,0xNdN9NbR572rKrGQBjPlH,Patent Pending,41,https://api.spotify.com/v1/artists/0xNdN9NbR572rKrGQBjPlH
Bowling For Soup Presents One Big Happy,4mIwd257K0519YjrI4TlDA,2012-09-25,10,https://open.spotify.com/album/4mIwd257K0519YjrI4TlDA,https://i.scdn.co/image/ab67616d0000b273dfc2ee375e0c29adb7755bee,0xNdN9NbR572rKrGQBjPlH,Patent Pending,41,https://api.spotify.com/v1/artists/0xNdN9NbR572rKrGQBjPlH
Second Family,4yeoihsMhNYZrG1vT21VGN,2011-07-12,15,https://open.spotify.com/album/4yeoihsMhNYZrG1vT21VGN,https://i.scdn.co/image/ab67616d0000b2735802e093494b2ead34dd5b75,0xNdN9NbR572rKrGQBjPlH,Patent Pending,41,https://api.spotify.com/v1/artists/0xNdN9NbR572rKrGQBjPlH
Attack Of The Awesome!!!,691oITW2koXieR0mGplDMB,2009-07-14,8,https://open.spotify.com/album/691oITW2koXieR0mGplDMB,https://i.scdn.co/image/ab67616d0000b2732b78c09fd6167b4e33a9e4be,0xNdN9NbR572rKrGQBjPlH,Patent Pending,41,https://api.spotify.com/v1/artists/0xNdN9NbR572rKrGQBjPlH
Moonshine (Acoustic),4QtrKAIM11QRVuVIWZQYRJ,2020-06-26,8,https://open.spotify.com/album/4QtrKAIM11QRVuVIWZQYRJ,https://i.scdn.co/image/ab67616d0000b273b919f9f8f76123f0c4a7c3b6,4VCAHkdzvJBHJAcPyvWY5s,Tyler Carter,42,https://api.spotify.com/v1/artists/4VCAHkdzvJBHJAcPyvWY5s
Moonshine,7sfhbE3crjJLB8ppa5AyCW,2019-02-01,11,https://open.spotify.com/album/7sfhbE3crjJLB8ppa5AyCW,https://i.scdn.co/image/ab67616d0000b273834491c6dcfb1b2c6ac2abbd,4VCAHkdzvJBHJAcPyvWY5s,Tyler Carter,42,https://api.spotify.com/v1/artists/4VCAHkdzvJBHJAcPyvWY5s
Weird Kids,3c7e5GQ2om1QZd0uuXqQeB,2014-02-18,10,https://open.spotify.com/album/3c7e5GQ2om1QZd0uuXqQeB,https://i.scdn.co/image/ab67616d0000b2738b07e15bb992f1bbda332eb1,1BSXtdFlVDUOS6g1T3tmME,We Are The In Crowd,40,https://api.spotify.com/v1/artists/1BSXtdFlVDUOS6g1T3tmME
Best Intentions (Re-issue),6Mkd9V0k3ILTmEXs8dVgrg,2012-03-13,11,https://open.spotify.com/album/6Mkd9V0k3ILTmEXs8dVgrg,https://i.scdn.co/image/ab67616d0000b2732086f2db242e60fa15701838,1BSXtdFlVDUOS6g1T3tmME,We Are The In Crowd,40,https://api.spotify.com/v1/artists/1BSXtdFlVDUOS6g1T3tmME
Best Intentions (Deluxe Version),7AOj639KKA4yEUyG75bcP9,2011-10-04,12,https://open.spotify.com/album/7AOj639KKA4yEUyG75bcP9,https://i.scdn.co/image/ab67616d0000b2731ebb07dc1f16a807a9c531ad,1BSXtdFlVDUOS6g1T3tmME,We Are The In Crowd,40,https://api.spotify.com/v1/artists/1BSXtdFlVDUOS6g1T3tmME
Guaranteed To Disagree (Deluxe Version),2nV5PHIPKBwAJE2KRAGoH3,2010-07-06,8,https://open.spotify.com/album/2nV5PHIPKBwAJE2KRAGoH3,https://i.scdn.co/image/ab67616d0000b273851b2362625f850c5ea020dc,1BSXtdFlVDUOS6g1T3tmME,We Are The In Crowd,40,https://api.spotify.com/v1/artists/1BSXtdFlVDUOS6g1T3tmME
Guaranteed To Disagree,1mrYu2CrsOcDUGDU6GvOpH,2010-06-08,7,https://open.spotify.com/album/1mrYu2CrsOcDUGDU6GvOpH,https://i.scdn.co/image/ab67616d0000b2736216dabcf82d90a117a75ac6,1BSXtdFlVDUOS6g1T3tmME,We Are The In Crowd,40,https://api.spotify.com/v1/artists/1BSXtdFlVDUOS6g1T3tmME
Orkestra Perayaan Patah Hati di Niti Mandala Renon,3vS2BBZtLF4tosDYdpBOaE,2023-08-25,9,https://open.spotify.com/album/3vS2BBZtLF4tosDYdpBOaE,https://i.scdn.co/image/ab67616d0000b27366d4966e344ecc026edf6ca7,0f6TyESD8E1mD2oLJ4TGv1,For Revenge,76,https://api.spotify.com/v1/artists/0f6TyESD8E1mD2oLJ4TGv1
Perayaan Patah Hati - Babak 1,6E4sl58YgjMqfUBNGOfAUa,2022-09-06,9,https://open.spotify.com/album/6E4sl58YgjMqfUBNGOfAUa,https://i.scdn.co/image/ab67616d0000b27346f02ffc0922f939ed0fd53f,0f6TyESD8E1mD2oLJ4TGv1,For Revenge,76,https://api.spotify.com/v1/artists/0f6TyESD8E1mD2oLJ4TGv1
Auristella,0rJwnl1tV5LBcKG5gEQnTQ,2019-01-20,9,https://open.spotify.com/album/0rJwnl1tV5LBcKG5gEQnTQ,https://i.scdn.co/image/ab67616d0000b273354f99f27140a6047d3c552c,0f6TyESD8E1mD2oLJ4TGv1,For Revenge,76,https://api.spotify.com/v1/artists/0f6TyESD8E1mD2oLJ4TGv1
Second Chance,3onywWhtBxDGx4J7kjbl1c,2013,11,https://open.spotify.com/album/3onywWhtBxDGx4J7kjbl1c,https://i.scdn.co/image/ab67616d0000b27309409ec233c50c35fd5cb18e,0f6TyESD8E1mD2oLJ4TGv1,For Revenge,76,https://api.spotify.com/v1/artists/0f6TyESD8E1mD2oLJ4TGv1
Fireworks,3MMhKZWmbwkQpqatbaXrsF,2010,10,https://open.spotify.com/album/3MMhKZWmbwkQpqatbaXrsF,https://i.scdn.co/image/ab67616d0000b2732a7748f14f75c2f1dcc5faa2,0f6TyESD8E1mD2oLJ4TGv1,For Revenge,76,https://api.spotify.com/v1/artists/0f6TyESD8E1mD2oLJ4TGv1
Lullaby covers of Senses Fail and Saves the Day songs,0SBZvGXx9SD4pYEby5N7ai,2025-04-16,10,https://open.spotify.com/album/0SBZvGXx9SD4pYEby5N7ai,https://i.scdn.co/image/ab67616d0000b273033fb045014dd4825966e67b,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
Through Being Cool: Tbc20,1QCMy7SOeQV2JBmmtkRuHj,2019-10-25,29,https://open.spotify.com/album/1QCMy7SOeQV2JBmmtkRuHj,https://i.scdn.co/image/ab67616d0000b273a513dba40c67dfad43248ecf,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
9,1c9ryhawQgE3nyWyFu7GyP,2018-10-26,9,https://open.spotify.com/album/1c9ryhawQgE3nyWyFu7GyP,https://i.scdn.co/image/ab67616d0000b273659c7b40849e1f7aa6fb9af9,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
Saves the Day,1zeZ6yxImhO8jSltZrA94m,2014-04-11,11,https://open.spotify.com/album/1zeZ6yxImhO8jSltZrA94m,https://i.scdn.co/image/ab67616d0000b27342f154cee75dc60855408d98,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
Daybreak,6149QZsg0pm6wP9yuRHssh,2011-09-13,13,https://open.spotify.com/album/6149QZsg0pm6wP9yuRHssh,https://i.scdn.co/image/ab67616d0000b27364a346d8bd5162b3d59249f2,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
"Bug Sessions, Vol. 3 (Live)",3Jtx6VMN3WTazrL5kHGMVy,2008-07-22,7,https://open.spotify.com/album/3Jtx6VMN3WTazrL5kHGMVy,https://i.scdn.co/image/ab67616d0000b2730520331ec9bef7b4a1421711,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
"Bug Sessions, Vol. 2 (Live)",4EDNTBapJXeOzfuIizNRBG,2008-07-22,7,https://open.spotify.com/album/4EDNTBapJXeOzfuIizNRBG,https://i.scdn.co/image/ab67616d0000b2734c48a1cf1a73a7a1d324e276,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
Under the Boards,6Aab1nkOtBJkoB1Uhtjuov,2007-10-30,13,https://open.spotify.com/album/6Aab1nkOtBJkoB1Uhtjuov,https://i.scdn.co/image/ab67616d0000b27356f255e055c5dd5b4180e76d,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
Sound the Alarm,6CH2ZvhKGTsmKwrm4x0u59,2006-04-11,13,https://open.spotify.com/album/6CH2ZvhKGTsmKwrm4x0u59,https://i.scdn.co/image/ab67616d0000b2737dd079e338eae66f44369f9e,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
"Bug Sessions, Vol. 1 (Live)",1TF2bphy2Rrh9pL79jidCw,2006,7,https://open.spotify.com/album/1TF2bphy2Rrh9pL79jidCw,https://i.scdn.co/image/ab67616d0000b273278e23dcaf8c6ba4904e8147,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
Ups & Downs: Early Recordings and B-Sides,7tGDDH9n27zmofP8EFwKsY,2004,19,https://open.spotify.com/album/7tGDDH9n27zmofP8EFwKsY,https://i.scdn.co/image/ab67616d0000b27376cef7609d40daf3d0f809a7,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
In Reverie,2gYpUYdxgBMNmbEHxeKGw2,2003-09-16,12,https://open.spotify.com/album/2gYpUYdxgBMNmbEHxeKGw2,https://i.scdn.co/image/ab67616d0000b273e84b068e1f80aa25d6023714,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
Through Being Cool,3yRpyOundyELlkOO6O4YSo,1999,12,https://open.spotify.com/album/3yRpyOundyELlkOO6O4YSo,https://i.scdn.co/image/ab67616d0000b2737cffd77287c5bc9f62906862,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
Can't Slow Down,1FAEtW270SEe5GmiJe2x1O,1998,14,https://open.spotify.com/album/1FAEtW270SEe5GmiJe2x1O,https://i.scdn.co/image/ab67616d0000b273c6c500270c943b8464765b0c,5gWhlJBlLQGLOgYWO8lwCU,Saves The Day,46,https://api.spotify.com/v1/artists/5gWhlJBlLQGLOgYWO8lwCU
Get Well Soon,34mlaXTaClliF8ol5Hudz2,2022-12-02,7,https://open.spotify.com/album/34mlaXTaClliF8ol5Hudz2,https://i.scdn.co/image/ab67616d0000b27353bf0fa2d0a876e0438a7e85,62USA8ccl2yj1sSVyqL2LR,Pee Wee Gaskins,53,https://api.spotify.com/v1/artists/62USA8ccl2yj1sSVyqL2LR
Mixed Feeling,432RenyZLHAHDTtxmzfCnF,2019-11-29,12,https://open.spotify.com/album/432RenyZLHAHDTtxmzfCnF,https://i.scdn.co/image/ab67616d0000b273f4bc7375217eb3d5a6243730,62USA8ccl2yj1sSVyqL2LR,Pee Wee Gaskins,53,https://api.spotify.com/v1/artists/62USA8ccl2yj1sSVyqL2LR
A Youth Not Wasted,5b2oeIfQX4S2dWllItTpuf,2016-03-04,10,https://open.spotify.com/album/5b2oeIfQX4S2dWllItTpuf,https://i.scdn.co/image/ab67616d0000b273388433cc10d15c4dbbd7456d,62USA8ccl2yj1sSVyqL2LR,Pee Wee Gaskins,53,https://api.spotify.com/v1/artists/62USA8ccl2yj1sSVyqL2LR
Ad Astra Per Aspera,2fNjlJE44SuZFkCzkkPamK,2013-07-27,11,https://open.spotify.com/album/2fNjlJE44SuZFkCzkkPamK,https://i.scdn.co/image/ab67616d0000b27396e34b8341d691cd125d63f0,62USA8ccl2yj1sSVyqL2LR,Pee Wee Gaskins,53,https://api.spotify.com/v1/artists/62USA8ccl2yj1sSVyqL2LR
The Sophomore,2oEl57oncXSkwKJTlzACFN,2010-07-26,13,https://open.spotify.com/album/2oEl57oncXSkwKJTlzACFN,https://i.scdn.co/image/ab67616d0000b27307480204c7e0094eec316851,62USA8ccl2yj1sSVyqL2LR,Pee Wee Gaskins,53,https://api.spotify.com/v1/artists/62USA8ccl2yj1sSVyqL2LR
Extremely Fragile Human Being,06wGyYh7RZtH8vvtxugpSw,2024-12-27,11,https://open.spotify.com/album/06wGyYh7RZtH8vvtxugpSw,https://i.scdn.co/image/ab67616d0000b2731feab8b8ea3f95708c75ec4c,2a1joNabZ5FF1XpYEvgD9W,Good Hangs,45,https://api.spotify.com/v1/artists/2a1joNabZ5FF1XpYEvgD9W
Greatest Hangs,4v4tvpx7fkXA9sqHrKNSy1,2023-12-28,16,https://open.spotify.com/album/4v4tvpx7fkXA9sqHrKNSy1,https://i.scdn.co/image/ab67616d0000b2731acf9e5219ef00014f61676b,2a1joNabZ5FF1XpYEvgD9W,Good Hangs,45,https://api.spotify.com/v1/artists/2a1joNabZ5FF1XpYEvgD9W
Medicine,1rzYGG9bjKtnER0TRwXJBj,2014-12-16,11,https://open.spotify.com/album/1rzYGG9bjKtnER0TRwXJBj,https://i.scdn.co/image/ab67616d0000b273d769902adf30cbac5f57813a,3kYFawNQVZ00FQbgs4rVBe,Artist Vs Poet,43,https://api.spotify.com/v1/artists/3kYFawNQVZ00FQbgs4rVBe
Remember This (Anniversary Edition),5KZ46SfLC1KiGvWN8ZRp6z,2013-04-29,10,https://open.spotify.com/album/5KZ46SfLC1KiGvWN8ZRp6z,https://i.scdn.co/image/ab67616d0000b273038892a20bdfad90ec3ceb3e,3kYFawNQVZ00FQbgs4rVBe,Artist Vs Poet,43,https://api.spotify.com/v1/artists/3kYFawNQVZ00FQbgs4rVBe
Remember This,3glBFwFiRWH7z868H1oXDg,2012-04-25,8,https://open.spotify.com/album/3glBFwFiRWH7z868H1oXDg,https://i.scdn.co/image/ab67616d0000b2730f4b00c66ca8a72c5090b176,3kYFawNQVZ00FQbgs4rVBe,Artist Vs Poet,43,https://api.spotify.com/v1/artists/3kYFawNQVZ00FQbgs4rVBe
Favorite Fix,1xSt8N8LCvgNwipvi77UBk,2010-01-01,12,https://open.spotify.com/album/1xSt8N8LCvgNwipvi77UBk,https://i.scdn.co/image/ab67616d0000b273b66c01fd7a3a7a1832598c60,3kYFawNQVZ00FQbgs4rVBe,Artist Vs Poet,43,https://api.spotify.com/v1/artists/3kYFawNQVZ00FQbgs4rVBe
Wild & Free (Deluxe),4SZCV3d0kgIEnLatUoY0Jj,2013-01-29,17,https://open.spotify.com/album/4SZCV3d0kgIEnLatUoY0Jj,https://i.scdn.co/image/ab67616d0000b2739f34358d24ab2a91118849dd,1NU9Em6e8dDo36Js6nEo3t,A Rocket To The Moon,52,https://api.spotify.com/v1/artists/1NU9Em6e8dDo36Js6nEo3t
Wild & Free,7AM8FKXXGx9sSzGrbdIrzC,2013-01-29,13,https://open.spotify.com/album/7AM8FKXXGx9sSzGrbdIrzC,https://i.scdn.co/image/ab67616d0000b273290105b15aa572ffaef59be6,1NU9Em6e8dDo36Js6nEo3t,A Rocket To The Moon,52,https://api.spotify.com/v1/artists/1NU9Em6e8dDo36Js6nEo3t
On Your Side (Deluxe),0XCNpIcKU4W38Xq9k5cpFM,2009-10-13,16,https://open.spotify.com/album/0XCNpIcKU4W38Xq9k5cpFM,https://i.scdn.co/image/ab67616d0000b2734a81dcdf99b66b2cd9b4e29d,1NU9Em6e8dDo36Js6nEo3t,A Rocket To The Moon,52,https://api.spotify.com/v1/artists/1NU9Em6e8dDo36Js6nEo3t
On Your Side,6VH5MF1nAVOTGbRyHdYDtV,2009-10-12,12,https://open.spotify.com/album/6VH5MF1nAVOTGbRyHdYDtV,https://i.scdn.co/image/ab67616d0000b273ccda019d01eebcf9652c3c66,1NU9Em6e8dDo36Js6nEo3t,A Rocket To The Moon,52,https://api.spotify.com/v1/artists/1NU9Em6e8dDo36Js6nEo3t
Your Best Idea,4PLQ6R5CJrjXJJeW8uaup2,2006,13,https://open.spotify.com/album/4PLQ6R5CJrjXJJeW8uaup2,https://i.scdn.co/image/ab67616d0000b27345f38c2327fced9235d9a753,1NU9Em6e8dDo36Js6nEo3t,A Rocket To The Moon,52,https://api.spotify.com/v1/artists/1NU9Em6e8dDo36Js6nEo3t
nosebleeder (deluxe),7xYWXEB160yrgQM3RqqBRw,2024-03-22,19,https://open.spotify.com/album/7xYWXEB160yrgQM3RqqBRw,https://i.scdn.co/image/ab67616d0000b2738c6db22dfdb0bac309fa1dc9,2RJWS2Lmkw2uExDmFMe1Ry,LiL Lotus,43,https://api.spotify.com/v1/artists/2RJWS2Lmkw2uExDmFMe1Ry
nosebleeder,6QTMfsAhVVDhxEZ5hA8nO3,2023-12-01,14,https://open.spotify.com/album/6QTMfsAhVVDhxEZ5hA8nO3,https://i.scdn.co/image/ab67616d0000b273f41b64c2e6dbd1d6871f2a72,2RJWS2Lmkw2uExDmFMe1Ry,LiL Lotus,43,https://api.spotify.com/v1/artists/2RJWS2Lmkw2uExDmFMe1Ry
ERRØR BØY,0J6qP8wX9hmFM1rjL5FtjA,2021-08-20,12,https://open.spotify.com/album/0J6qP8wX9hmFM1rjL5FtjA,https://i.scdn.co/image/ab67616d0000b27380b3ea0d30a1493204ca8bae,2RJWS2Lmkw2uExDmFMe1Ry,LiL Lotus,43,https://api.spotify.com/v1/artists/2RJWS2Lmkw2uExDmFMe1Ry
2016 - 2018,2TG7MVBxUHOK1WpAzivn10,2020-03-18,44,https://open.spotify.com/album/2TG7MVBxUHOK1WpAzivn10,https://i.scdn.co/image/ab67616d0000b273d0eda133dae6a7a9b8a8f047,2RJWS2Lmkw2uExDmFMe1Ry,LiL Lotus,43,https://api.spotify.com/v1/artists/2RJWS2Lmkw2uExDmFMe1Ry
Armageddon,0shZOs5RGfa93z5RYxUHvw,2021-11-19,10,https://open.spotify.com/album/0shZOs5RGfa93z5RYxUHvw,https://i.scdn.co/image/ab67616d0000b2734d25fd15460d358aaf5688f0,1P1y4wp6V0CwjhGcXPKgAu,Between You & Me,40,https://api.spotify.com/v1/artists/1P1y4wp6V0CwjhGcXPKgAu
Everything Is Temporary,2bzmOZh7UD4cNiI9oEqHDb,2018-07-13,10,https://open.spotify.com/album/2bzmOZh7UD4cNiI9oEqHDb,https://i.scdn.co/image/ab67616d0000b27361beb2302cbc4177de6d711a,1P1y4wp6V0CwjhGcXPKgAu,Between You & Me,40,https://api.spotify.com/v1/artists/1P1y4wp6V0CwjhGcXPKgAu
Ray Hawthorne Isn't Real,7rVLxA1Vpojt5P8bBDlmOd,2025-08-14,15,https://open.spotify.com/album/7rVLxA1Vpojt5P8bBDlmOd,https://i.scdn.co/image/ab67616d0000b2738a167c886491f4ef6b36ab36,0J5nCTJjXFkd88GfmZX1K2,Ray Hawthorne,44,https://api.spotify.com/v1/artists/0J5nCTJjXFkd88GfmZX1K2
Ray Hawthorne Sucks,5ghotQ4iuDGnVfkGPnqLoH,2024-11-07,15,https://open.spotify.com/album/5ghotQ4iuDGnVfkGPnqLoH,https://i.scdn.co/image/ab67616d0000b273e3a4ab26a59589ac7838bdac,0J5nCTJjXFkd88GfmZX1K2,Ray Hawthorne,44,https://api.spotify.com/v1/artists/0J5nCTJjXFkd88GfmZX1K2
In Lieu Of Flowers,7AD9yxetOfulcCBFHvyuxv,2024-04-12,11,https://open.spotify.com/album/7AD9yxetOfulcCBFHvyuxv,https://i.scdn.co/image/ab67616d0000b27361d99f0970b7f8fdc82b65b8,59cc2f0IvGu6YVEtY4cS0p,Aaron West and The Roaring Twenties,40,https://api.spotify.com/v1/artists/59cc2f0IvGu6YVEtY4cS0p
Live From Asbury Park,4o7uzFYnss3nHULeupy2JM,2020-07-31,15,https://open.spotify.com/album/4o7uzFYnss3nHULeupy2JM,https://i.scdn.co/image/ab67616d0000b2739e06386fc7bfa861761a93d7,59cc2f0IvGu6YVEtY4cS0p,Aaron West and The Roaring Twenties,40,https://api.spotify.com/v1/artists/59cc2f0IvGu6YVEtY4cS0p
Routine Maintenance,7cVuUQje4ULyhp4YIa3liV,2019-05-10,10,https://open.spotify.com/album/7cVuUQje4ULyhp4YIa3liV,https://i.scdn.co/image/ab67616d0000b2735b0782afcc89663e3c46555c,59cc2f0IvGu6YVEtY4cS0p,Aaron West and The Roaring Twenties,40,https://api.spotify.com/v1/artists/59cc2f0IvGu6YVEtY4cS0p
We Don't Have Each Other,7x5mmBcWLj8SXrgyFjs1d6,2014-07-08,10,https://open.spotify.com/album/7x5mmBcWLj8SXrgyFjs1d6,https://i.scdn.co/image/ab67616d0000b273669c5580b7a955c696303e34,59cc2f0IvGu6YVEtY4cS0p,Aaron West and The Roaring Twenties,40,https://api.spotify.com/v1/artists/59cc2f0IvGu6YVEtY4cS0p
Burnout,4K8dKm0gu6w0OAfq4wgzE1,2024-12-13,12,https://open.spotify.com/album/4K8dKm0gu6w0OAfq4wgzE1,https://i.scdn.co/image/ab67616d0000b27361c3cc29ea7b4d9aa0a268b8,6L1oTvVHQOHmsmoVewQpuB,Good Terms,42,https://api.spotify.com/v1/artists/6L1oTvVHQOHmsmoVewQpuB
Turning Point,6PUyaYxDumFlXTxSMA7nvt,2021-04-09,11,https://open.spotify.com/album/6PUyaYxDumFlXTxSMA7nvt,https://i.scdn.co/image/ab67616d0000b273d22d194a72a46a3a725a1384,6L1oTvVHQOHmsmoVewQpuB,Good Terms,42,https://api.spotify.com/v1/artists/6L1oTvVHQOHmsmoVewQpuB
Summer Bones,4awuOwKHvh04D4kWHCBPtQ,2015-03-24,10,https://open.spotify.com/album/4awuOwKHvh04D4kWHCBPtQ,https://i.scdn.co/image/ab67616d0000b273d439874ca7655f51197efb28,5fyHpJg1xW8OZqPyzmQv2C,Hit The Lights,39,https://api.spotify.com/v1/artists/5fyHpJg1xW8OZqPyzmQv2C
Invicta,6EvowfnNltrMBfmdh2u1a6,2012-01-31,11,https://open.spotify.com/album/6EvowfnNltrMBfmdh2u1a6,https://i.scdn.co/image/ab67616d0000b273826e76865c72e82160905f77,5fyHpJg1xW8OZqPyzmQv2C,Hit The Lights,39,https://api.spotify.com/v1/artists/5fyHpJg1xW8OZqPyzmQv2C
"Skip School, Start Fights",2vc6pkfOslzBtNd0PW405m,2008-07-08,13,https://open.spotify.com/album/2vc6pkfOslzBtNd0PW405m,https://i.scdn.co/image/ab67616d0000b273e8b3f5a089d41bf53bcc7c31,5fyHpJg1xW8OZqPyzmQv2C,Hit The Lights,39,https://api.spotify.com/v1/artists/5fyHpJg1xW8OZqPyzmQv2C
This is a Stick Up…don't Make It a Murder,4Sik3cj1yd7NilzGjI2u0B,2006-04-11,12,https://open.spotify.com/album/4Sik3cj1yd7NilzGjI2u0B,https://i.scdn.co/image/ab67616d0000b2732af432188ca0a346391571cf,5fyHpJg1xW8OZqPyzmQv2C,Hit The Lights,39,https://api.spotify.com/v1/artists/5fyHpJg1xW8OZqPyzmQv2C
Passion In Sadness,0t4f1ChJENWeqEiTkb4Thf,2019-08-18,10,https://open.spotify.com/album/0t4f1ChJENWeqEiTkb4Thf,https://i.scdn.co/image/ab67616d0000b2733bc5d2a80e5c408192f2d605,7rAznwfPGpE2vCR9kAVrns,Tinky Winky,52,https://api.spotify.com/v1/artists/7rAznwfPGpE2vCR9kAVrns
New Episode New Colour,4VvJpq759birXJjcgFFDdf,2014-12-25,8,https://open.spotify.com/album/4VvJpq759birXJjcgFFDdf,https://i.scdn.co/image/ab67616d0000b2733cc91fc497a4825f75e5791d,7rAznwfPGpE2vCR9kAVrns,Tinky Winky,52,https://api.spotify.com/v1/artists/7rAznwfPGpE2vCR9kAVrns
Cerita Dalam Nada,3lTr7EbetAjKfR5so3NsYc,2012-09-22,12,https://open.spotify.com/album/3lTr7EbetAjKfR5so3NsYc,https://i.scdn.co/image/ab67616d0000b273609dd6efd29610868630716a,7rAznwfPGpE2vCR9kAVrns,Tinky Winky,52,https://api.spotify.com/v1/artists/7rAznwfPGpE2vCR9kAVrns
Senjata Baru,7zpom7t9p2QyYbJ54TR6Ak,2017-11-10,14,https://open.spotify.com/album/7zpom7t9p2QyYbJ54TR6Ak,https://i.scdn.co/image/ab67616d0000b273d9a316629013c904fc56f709,4zqYFVYmFDGmQu4YZvYYMW,SUPERIOTS,51,https://api.spotify.com/v1/artists/4zqYFVYmFDGmQu4YZvYYMW
"Cerita Masa Lalu, Hari Ini Dan Esok",1eCHH0Oe2WTMeivDABen3J,2017-06-04,13,https://open.spotify.com/album/1eCHH0Oe2WTMeivDABen3J,https://i.scdn.co/image/ab67616d0000b273637086a855313d9e24fb5395,4zqYFVYmFDGmQu4YZvYYMW,SUPERIOTS,51,https://api.spotify.com/v1/artists/4zqYFVYmFDGmQu4YZvYYMW
Kita Bukan Mereka,6fbvLKgmlsJSf7Qh5aTODM,2014,10,https://open.spotify.com/album/6fbvLKgmlsJSf7Qh5aTODM,https://i.scdn.co/image/ab67616d0000b27343e5acdef099e252563542b2,4zqYFVYmFDGmQu4YZvYYMW,SUPERIOTS,51,https://api.spotify.com/v1/artists/4zqYFVYmFDGmQu4YZvYYMW
Kau Tetap Punk,1aepPuWGFxdVgbAkJlWn2h,2013,9,https://open.spotify.com/album/1aepPuWGFxdVgbAkJlWn2h,https://i.scdn.co/image/ab67616d0000b27372fe9d1030821d7cf6658298,4zqYFVYmFDGmQu4YZvYYMW,SUPERIOTS,51,https://api.spotify.com/v1/artists/4zqYFVYmFDGmQu4YZvYYMW
